date,gross,cost,net,gross_exposure,net_exposure
2024-09-02,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0
2024-10-16,0.0,0.0,0.0,0.0,0.0
2024-10-17,0.0,0.0,0.0,0.0,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0
2024-10-21,0.0,0.0,0.0,0.0,0.0
2024-10-22,0.0,0.0,0.0,0.0,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0
2024-11-22,0.0,0.0,0.0,0.0,0.0
2024-11-25,0.0,0.0,0.0,0.0,0.0
2024-11-26,0.0,0.0,0.0,0.0,0.0
2024-11-27,0.0,0.0,0.0,0.0,0.0
2024-11-28,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0
2025-01-08,-0.010000267282780117,0.0003990934,-0.010399360682780117,1.995467,-8.673617379884035e-17
2025-01-09,6.082020207760132e-05,0.00039957800000000004,-0.0003387577979223987,1.9978900000000002,-9.020562075079397e-17
2025-01-10,0.0010978402977335547,0.000399808,0.0006980322977335547,1.99904,-9.367506770274758e-17
2025-01-14,0.003428248648492103,0.00039969960000000004,0.003028549048492103,1.998498,-9.71445146547012e-17
2025-01-15,0.0046480312994596484,0.00039952680000000004,0.004248504499459648,1.9976340000000001,0.0
2025-01-16,0.002114191977348422,0.00039893639999999994,0.0017152555773484218,1.9946819999999996,5.551115123125783e-17
2025-01-17,-0.00982999998727353,0.0003990614,-0.010229061387273529,1.9953070000000002,1.5612511283791264e-17
2025-01-20,-0.004372217637641592,0.00039924759999999997,-0.004771465237641592,1.996238,1.8735013540549517e-16
2025-01-21,0.00359677024104893,0.0003992966,0.00319747364104893,1.996483,-9.71445146547012e-17
2025-01-22,0.0017313035138073823,0.00039993040000000003,0.0013313731138073822,1.9996520000000002,-3.469446951953614e-17
2025-01-23,0.006515326384260959,0.00039976159999999993,0.0061155647842609595,1.9988079999999997,-4.163336342344337e-17
2025-01-24,0.0037471522686847642,0.00039875980000000005,0.003348392468684764,1.9937990000000003,5.204170427930421e-17
2025-01-27,-0.01587655388304116,0.00039933420000000006,-0.01627588808304116,1.9966710000000003,8.326672684688674e-17
2025-01-28,0.0009271491444714305,0.00039973220000000004,0.0005274169444714305,1.9986610000000002,4.163336342344337e-17
2025-01-29,-0.007708890584248562,0.0003997038,-0.008108594384248562,1.998519,-8.673617379884035e-17
2025-01-30,0.004271752889875223,0.00039968539999999997,0.003872067489875223,1.998427,1.2836953722228372e-16
2025-01-31,0.0006742697339722164,0.0003995834,0.00027468633397221637,1.997917,4.5102810375396984e-17
2025-02-03,-0.0018013171391962172,0.00039966100000000005,-0.002200978139196217,1.9983050000000002,1.6653345369377348e-16
2025-02-04,0.006348407140241395,0.0003995562,0.0059488509402413955,1.997781,1.6653345369377348e-16
2025-02-05,0.003728735387780996,0.0003995472,0.003329188187780996,1.997736,3.8163916471489756e-17
2025-02-06,0.00522899063451813,0.0003994256,0.00482956503451813,1.997128,-9.71445146547012e-17
2025-02-07,0.006265148070438272,0.00039978559999999993,0.005865362470438272,1.9989279999999996,-8.847089727481716e-17
2025-02-10,0.00319160991484638,0.0003999654,0.0027916445148463797,1.9998269999999998,-9.540979117872439e-18
2025-02-12,0.0021202609833132643,0.0003983818,0.0017218791833132643,1.9919090000000002,5.204170427930421e-17
2025-02-13,0.004940854702499074,0.0003997454,0.004541109302499074,1.998727,5.551115123125783e-17
2025-02-14,-0.0005141624921280192,0.00039901039999999996,-0.0009131728921280191,1.9950519999999998,0.0
2025-02-17,-0.007955330372755625,0.0003995094,-0.008354839772755624,1.997547,3.8163916471489756e-17
2025-02-18,0.0034104843365173783,0.000399489,0.0030109953365173785,1.997445,-5.204170427930421e-17
2025-02-19,0.00635027464578055,0.000399504,0.00595077064578055,1.9975200000000002,-2.3245294578089215e-16
2025-02-20,0.001931096313202898,0.00039993619999999995,0.0015311601132028982,1.9996809999999998,-1.5265566588595902e-16
2025-02-21,0.0004783077381901635,0.00039991599999999994,7.839173819016354e-05,1.9995799999999997,2.393918396847994e-16
2025-02-25,0.0010105018044880474,0.0003998808,0.0006106210044880474,1.999404,-2.5326962749261384e-16
2025-02-26,0.0030625531934166733,0.00039915580000000005,0.002663397393416673,1.9957790000000002,-3.0184188481996443e-16
2025-02-27,-0.009764631561669679,0.0003998032,-0.010164434761669679,1.9990160000000001,-2.255140518769849e-16
2025-02-28,-0.002920118036378457,0.00039975580000000007,-0.003319873836378457,1.9987790000000003,-1.5959455978986625e-16
2025-03-03,0.0016861373551405046,0.0003995133999999999,0.0012866239551405046,1.9975669999999996,0.0
2025-03-04,0.0014298719691806802,0.00039985700000000004,0.0010300149691806803,1.9992850000000002,4.85722573273506e-17
2025-03-05,0.00872261351255849,0.0003992578,0.008323355712558489,1.996289,1.2663481374630692e-16
2025-03-06,7.651257684530106e-05,0.0003997433999999999,-0.00032323082315469884,1.9987169999999996,8.326672684688674e-17
2025-03-07,0.01147779435343369,0.00039984600000000003,0.01107794835343369,1.99923,-1.6653345369377348e-16
2025-03-10,-0.004886458224827197,0.00039982780000000006,-0.005286286024827198,1.9991390000000002,-1.6653345369377348e-16
2025-03-11,0.027246504314231812,0.0003991601999999999,0.026847344114231814,1.9958009999999997,2.7755575615628914e-17
2025-03-12,0.01821616013597026,0.0003997192,0.017816440935970262,1.998596,1.3877787807814457e-16
2025-03-13,-0.0007500703669125857,0.00039971540000000006,-0.001149785766912586,1.9985770000000003,2.3245294578089215e-16
2025-03-14,0.0036210699926132184,0.0003994356,0.0032216343926132185,1.9971780000000001,6.938893903907228e-17
2025-03-17,0.007322781929217775,0.00039959119999999994,0.006923190729217776,1.9979559999999996,2.255140518769849e-16
2025-03-18,0.005131008686562684,0.00039974559999999995,0.0047312630865626835,1.9987279999999998,3.469446951953614e-16
2025-03-19,0.01219125430926734,0.00039977879999999994,0.01179147550926734,1.9988939999999997,1.5785983631388945e-16
2025-03-21,-0.0025873594992283097,0.0003995214,-0.00298688089922831,1.997607,1.97758476261356e-16
2025-03-24,0.0035912277983677536,0.0003997771999999999,0.003191450598367754,1.9988859999999995,4.5102810375396984e-17
2025-03-25,-0.0018675435047838561,0.00039969139999999995,-0.0022672349047838563,1.9984569999999997,-9.020562075079397e-17
2025-03-26,0.002225264360323791,0.0003998218,0.0018254425603237909,1.999109,-6.938893903907228e-18
2025-03-27,-0.003570900543412944,0.000399653,-0.003970553543412944,1.998265,-2.7755575615628914e-17
2025-03-28,0.007073843864092495,0.00039950899999999993,0.006674334864092495,1.9975449999999997,3.469446951953614e-16
2025-03-31,-0.007585529753505388,0.0003997522,-0.007985281953505388,1.9987609999999998,-6.938893903907228e-17
2025-04-01,-0.013679850532568934,0.00039959520000000005,-0.014079445732568934,1.9979760000000002,1.1102230246251565e-16
2025-04-02,-0.004572985506102698,0.0003994618,-0.0049724473061026975,1.997309,-8.326672684688674e-17
2025-04-03,-0.011261333276206367,0.00039961280000000004,-0.011660946076206368,1.998064,5.551115123125783e-17
2025-04-04,-0.014482517408473995,0.00039989619999999997,-0.014882413608473994,1.9994809999999998,-5.551115123125783e-17
2025-04-07,0.008543643699628579,0.0003997324,0.008143911299628579,1.998662,1.3704315460216776e-16
2025-04-08,-0.004418276983541851,0.0003993588,-0.004817635783541851,1.996794,-5.898059818321144e-17
2025-04-09,-0.005910820306551078,0.000399403,-0.006310223306551078,1.997015,-6.938893903907228e-17
2025-04-10,0.010450091463887647,0.0003998692000000001,0.010050222263887647,1.9993460000000003,1.8388068845354155e-16
2025-04-11,0.005504655051064905,0.000398844,0.005105811051064905,1.9942199999999999,3.642919299551295e-17
2025-04-14,0.0018019714485500884,0.0003996558,0.0014023156485500885,1.998279,3.122502256758253e-17
2025-04-15,0.0025218221836824754,0.00039950079999999995,0.0021223213836824755,1.9975039999999997,-2.706168622523819e-16
2025-04-16,0.0004682660316268688,0.0003997838,6.848223162686881e-05,1.9989190000000001,0.0
2025-04-17,0.01027738884979271,0.00039958460000000007,0.00987780424979271,1.9979230000000003,-5.551115123125783e-17
2025-04-18,-0.006053659458754978,0.00039976900000000007,-0.006453428458754978,1.9988450000000004,-8.673617379884035e-17
2025-04-21,-0.0013890548865483437,0.0003996502,-0.0017887050865483436,1.998251,-2.42861286636753e-17
2025-04-22,0.010402420486123531,0.00039938539999999996,0.01000303508612353,1.9969269999999997,-1.1102230246251565e-16
2025-04-23,0.008656228325014226,0.00039959340000000004,0.008256634925014225,1.9979670000000003,-6.591949208711867e-17
2025-04-24,0.004286376246137501,0.000399482,0.0038868942461375007,1.99741,0.0
2025-04-25,-0.0058723583955309355,0.00039982719999999997,-0.006272185595530936,1.9991359999999998,-1.249000902703301e-16
2025-04-28,0.0029805865533366646,0.0003996506,0.0025809359533366647,1.998253,-1.214306433183765e-16
2025-04-30,0.008400780452208153,0.0003997678,0.008001012652208152,1.9988389999999998,6.938893903907228e-18
2025-05-01,-0.006832603049375145,0.00039959559999999997,-0.007232198649375145,1.9979779999999998,1.0061396160665481e-16
2025-05-02,1.9632772880472066e-05,0.00039972360000000004,-0.00038009082711952795,1.9986180000000002,-6.245004513516506e-17
2025-05-07,0.01643197846409268,0.00039953859999999994,0.016032439864092682,1.9976929999999997,1.491862189340054e-16
2025-05-08,0.0019960717582190968,0.00039936039999999994,0.0015967113582190968,1.9968019999999997,1.942890293094024e-16
2025-05-09,0.004469512455743448,0.00039918540000000006,0.004070327055743448,1.9959270000000002,-6.591949208711867e-17
2025-05-12,-0.008162015263067986,0.00039966940000000004,-0.008561684663067986,1.998347,-1.6653345369377348e-16
2025-05-13,0.005816742991768519,0.0003996448,0.005417098191768519,1.998224,2.7755575615628914e-17
2025-05-14,0.005674883527843135,0.00039940560000000007,0.0052754779278431346,1.9970280000000002,2.7755575615628914e-16
2025-05-15,0.010176224612078122,0.00039930139999999994,0.009776923212078122,1.9965069999999998,-3.469446951953614e-17
2025-05-16,0.007149193075039826,0.0003996436,0.006749549475039826,1.998218,-1.5959455978986625e-16
2025-05-19,0.0165096686343997,0.000399884,0.0161097846343997,1.99942,8.673617379884035e-17
2025-05-20,-0.003895377235967275,0.0003999192000000001,-0.004295296435967275,1.9995960000000006,-1.2663481374630692e-16
2025-05-21,0.006371696985240982,0.0003995858,0.005972111185240982,1.997929,-9.367506770274758e-17
2025-05-22,0.005228861651298117,0.00039938999999999996,0.004829471651298116,1.9969499999999998,2.42861286636753e-17
2025-05-23,-0.005230289689800887,0.00039927740000000005,-0.0056295670898008875,1.9963870000000001,2.0816681711721685e-17
2025-05-26,0.006417774471973796,0.0003996812,0.006018093271973796,1.998406,-6.938893903907228e-17
2025-05-27,-0.0048852516812164844,0.0003993284,-0.005284580081216485,1.996642,1.6306400674181987e-16
2025-05-28,0.0025839118135384783,0.00039989199999999994,0.0021840198135384785,1.9994599999999998,1.196959198423997e-16
2025-05-29,-0.0012080421772220692,0.00039952680000000004,-0.001607568977222069,1.9976340000000001,-8.847089727481716e-17
2025-05-30,-0.0049622516557259935,0.00039972060000000004,-0.005361972255725994,1.9986030000000001,-1.3877787807814457e-16
2025-06-02,0.002396114899569736,0.000399895,0.001996219899569736,1.999475,-1.1102230246251565e-16
2025-06-03,0.0019547661562770973,0.00039948300000000006,0.0015552831562770974,1.9974150000000004,-3.2959746043559335e-17
2025-06-04,-0.010005309222119254,0.0003997666,-0.010405075822119254,1.998833,-2.220446049250313e-16
2025-06-05,0.0039000113146790056,0.00039956939999999993,0.0035004419146790057,1.9978469999999997,-3.608224830031759e-16
2025-06-06,0.0030406207487266076,0.00039936060000000007,0.0026412601487266077,1.9968030000000003,2.7755575615628914e-17
2025-06-09,0.0015214507082473624,0.0003992086,0.0011222421082473623,1.996043,-1.3877787807814457e-16
2025-06-10,0.006255826857628897,0.0003998294,0.0058559974576288965,1.999147,-1.1102230246251565e-16
2025-06-11,0.008599647223391012,0.000399875,0.008199772223391013,1.9993750000000001,-1.6653345369377348e-16
2025-06-12,0.005215666735646461,0.0003996804,0.0048159863356464615,1.998402,6.938893903907228e-18
2025-06-13,0.0037731004967364477,0.00039977580000000006,0.0033733246967364476,1.9988790000000003,-1.5959455978986625e-16
2025-06-16,-0.005343773507804616,0.0003999154,-0.005743688907804616,1.999577,-1.3877787807814457e-16
2025-06-17,-0.01393217073970465,0.0003998454,-0.01433201613970465,1.999227,1.3183898417423734e-16
2025-06-18,-0.0024449077815444724,0.00039972160000000006,-0.0028446293815444727,1.9986080000000002,7.979727989493313e-17
2025-06-19,0.0004936641398534371,0.0003997751999999999,9.388893985343719e-05,1.9988759999999994,-3.0878077872387166e-16
2025-06-20,-0.0008410360890179719,0.00039924839999999997,-0.0012402844890179719,1.9962419999999998,1.214306433183765e-16
2025-06-23,-0.005767109596842075,0.0003992596,-0.006166369196842075,1.996298,3.122502256758253e-17
2025-06-24,0.0013729599456460987,0.0003997162,0.0009732437456460987,1.9985810000000002,-1.1102230246251565e-16
2025-06-25,-0.00510082037528646,0.00039974560000000006,-0.00550056597528646,1.9987280000000003,7.632783294297951e-17
2025-06-26,-0.002801030177149941,0.00039970500000000004,-0.003200735177149941,1.998525,1.2836953722228372e-16
2025-06-27,-0.000645925873361398,0.0003996206,-0.0010455464733613979,1.998103,-1.942890293094024e-16
2025-06-30,0.001891946410063492,0.0003997668,0.001492179610063492,1.998834,9.71445146547012e-17
2025-07-01,0.007944534947290634,0.00039892880000000006,0.007545606147290634,1.9946440000000003,0.0
2025-07-02,-0.0012881059770126348,0.0003990808,-0.0016871867770126348,1.9954040000000002,1.942890293094024e-16
2025-07-03,0.006944396655545414,0.0003998056,0.006544591055545414,1.999028,-7.979727989493313e-17
2025-07-04,0.003710748352743113,0.0003997508,0.003310997552743113,1.998754,1.5959455978986625e-16
2025-07-07,0.016247311664641214,0.0003996896000000001,0.015847622064641215,1.9984480000000004,-1.3183898417423734e-16
2025-07-08,0.012410925023606485,0.00039988839999999996,0.012011036623606485,1.999442,-2.7755575615628914e-17
2025-07-09,0.0028228858860548218,0.00039948820000000005,0.0024233976860548218,1.9974410000000002,-5.551115123125783e-17
2025-07-10,-0.0054604119857246305,0.00039967339999999994,-0.00586008538572463,1.9983669999999998,3.0878077872387166e-16
2025-07-11,0.0024701837617964323,0.0003998978,0.0020702859617964323,1.999489,-1.1622647289044608e-16
2025-07-14,0.0049988529337507,0.00039952679999999993,0.0045993261337507,1.9976339999999997,7.28583859910259e-17
2025-07-15,-0.003573373145077576,0.00039995140000000003,-0.003973324545077576,1.9997570000000002,-5.551115123125783e-17
2025-07-16,0.0001338960386991428,0.00039990359999999994,-0.00026600756130085716,1.9995179999999997,-1.3530843112619095e-16
2025-07-17,-0.006357304043791023,0.00039976439999999996,-0.006757068443791023,1.9988219999999999,-1.1796119636642288e-16
2025-07-18,-0.0023953223336858507,0.0003992908,-0.0027946131336858506,1.996454,-1.0408340855860843e-17
2025-07-22,0.006607945884384786,0.0003992696,0.006208676284384786,1.996348,-8.673617379884035e-17
2025-07-23,-0.014588951570027205,0.00039970579999999993,-0.014988657370027206,1.9985289999999996,5.551115123125783e-17
2025-07-24,-0.00926740727737184,0.00039921339999999996,-0.00966662067737184,1.9960669999999998,1.1102230246251565e-16
2025-07-25,0.003201983927132535,0.00039977500000000005,0.002802208927132535,1.9988750000000002,2.220446049250313e-16
2025-07-28,0.013462824417947616,0.00039942520000000003,0.013063399217947616,1.9971260000000002,9.71445146547012e-17
