date,gross,cost,net,gross_exposure,net_exposure
2024-09-02,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,0.0,0.0
2024-10-02,0.0,0.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,0.0,0.0
2024-10-15,0.0,0.0,0.0,0.0,0.0
2024-10-16,0.0,0.0,0.0,0.0,0.0
2024-10-17,0.0,0.0,0.0,0.0,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0
2024-10-21,0.0,0.0,0.0,0.0,0.0
2024-10-22,0.0,0.0,0.0,0.0,0.0
2024-10-23,0.0,0.0,0.0,0.0,0.0
2024-10-24,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.0,0.0,0.0,0.0
2024-10-30,0.0,0.0,0.0,0.0,0.0
2024-10-31,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0,0.0,0.0
2024-11-05,0.0,0.0,0.0,0.0,0.0
2024-11-06,0.0,0.0,0.0,0.0,0.0
2024-11-07,0.0,0.0,0.0,0.0,0.0
2024-11-08,0.0,0.0,0.0,0.0,0.0
2024-11-11,0.0,0.0,0.0,0.0,0.0
2024-11-12,0.0,0.0,0.0,0.0,0.0
2024-11-13,0.0,0.0,0.0,0.0,0.0
2024-11-14,0.0,0.0,0.0,0.0,0.0
2024-11-15,0.0,0.0,0.0,0.0,0.0
2024-11-18,0.0,0.0,0.0,0.0,0.0
2024-11-19,0.0,0.0,0.0,0.0,0.0
2024-11-20,0.0,0.0,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0,0.0,0.0
2024-11-22,0.0,0.0,0.0,0.0,0.0
2024-11-25,0.0,0.0,0.0,0.0,0.0
2024-11-26,0.0,0.0,0.0,0.0,0.0
2024-11-27,0.0,0.0,0.0,0.0,0.0
2024-11-28,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0,0.0,0.0,0.0,0.0
2024-12-02,0.0,0.0,0.0,0.0,0.0
2024-12-03,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.0,0.0,0.0,0.0,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0
2024-12-09,0.0,0.0,0.0,0.0,0.0
2024-12-10,0.0,0.0,0.0,0.0,0.0
2024-12-11,0.0,0.0,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.0,0.0,0.0
2024-12-13,0.0,0.0,0.0,0.0,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.0,0.0,0.0
2024-12-30,0.0,0.0,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.0,0.0,0.0
2025-01-08,-0.007688007288650542,0.00039961099999999997,-0.008087618288650542,1.998055,1.9081958235744878e-16
2025-01-09,-0.0009023251382909538,0.0003998412,-0.0013021663382909538,1.999206,1.0061396160665481e-16
2025-01-10,-0.0019005906190953867,0.0003994422,-0.0023000328190953866,1.9972109999999998,1.942890293094024e-16
2025-01-14,-0.006719626501668318,0.0003995066,-0.0071191331016683184,1.997533,-4.163336342344337e-17
2025-01-15,0.005236042758256565,0.0003993949999999999,0.004836647758256565,1.9969749999999995,2.5673907444456745e-16
2025-01-16,0.0025386912119621133,0.00039967139999999996,0.0021390198119621132,1.9983569999999997,5.377642775528102e-17
2025-01-17,-0.001227635189423672,0.00039865880000000003,-0.001626293989423672,1.9932940000000001,3.122502256758253e-17
2025-01-20,-0.0015138485675244206,0.0003993736,-0.0019132221675244206,1.996868,-1.1102230246251565e-16
2025-01-21,0.0033805218674201553,0.00039913880000000006,0.002981383067420155,1.9956940000000003,3.469446951953614e-17
2025-01-22,0.005024370505442549,0.00039878439999999993,0.004625586105442549,1.9939219999999998,5.551115123125783e-17
2025-01-23,0.016600059395608206,0.00039985899999999997,0.016200200395608207,1.9992949999999998,-1.8041124150158794e-16
2025-01-24,0.004598428828555819,0.0003997805999999999,0.004198648228555819,1.9989029999999997,-3.469446951953614e-18
2025-01-27,-0.015567104223395401,0.00039968539999999997,-0.0159667896233954,1.998427,-1.249000902703301e-16
2025-01-28,0.0009075419508442532,0.000399343,0.0005081989508442532,1.9967149999999998,-2.0816681711721685e-17
2025-01-29,-0.004383955014932823,0.0003996968,-0.004783651814932823,1.9984840000000001,-6.938893903907228e-18
2025-01-30,0.006032172024793949,0.000398802,0.0056333700247939485,1.99401,-1.6653345369377348e-16
2025-01-31,0.007080550098290696,0.0003996758,0.006680874298290696,1.9983790000000001,1.0755285551056204e-16
2025-02-03,-0.001317842828655517,0.00039931540000000005,-0.0017171582286555171,1.9965770000000003,5.551115123125783e-17
2025-02-04,0.0008928347924278122,0.0003996873999999999,0.0004931473924278122,1.9984369999999996,1.942890293094024e-16
2025-02-05,0.004089392151969163,0.00039974799999999995,0.0036896441519691627,1.9987399999999997,-1.3530843112619095e-16
2025-02-06,0.001618390822176442,0.0003997998,0.001218591022176442,1.998999,3.469446951953614e-17
2025-02-07,0.006090311750424039,0.00039935739999999995,0.005690954350424039,1.9967869999999996,-3.2959746043559335e-16
2025-02-10,0.011186249432557468,0.0003998068,0.010786442632557468,1.999034,-2.7755575615628914e-17
2025-02-12,0.0015898984389156761,0.00039990600000000006,0.0011899924389156761,1.9995300000000003,-1.2576745200831851e-16
2025-02-13,-0.0020154698745345305,0.0003997692,-0.0024152390745345305,1.998846,-1.942890293094024e-16
2025-02-14,-0.007447186415146578,0.000399751,-0.007846937415146579,1.998755,-2.220446049250313e-16
2025-02-17,-0.007772136540671378,0.000399833,-0.008171969540671379,1.9991649999999999,1.6653345369377348e-16
2025-02-18,0.0021500866912763273,0.0003999546,0.0017501320912763274,1.999773,-2.255140518769849e-16
2025-02-19,0.0031661659322635496,0.0003992942,0.00276687173226355,1.9964709999999999,6.591949208711867e-17
2025-02-20,-0.0031736188133776634,0.0003997826,-0.003573401413377663,1.998913,1.1102230246251565e-16
2025-02-21,-0.0016953834505551264,0.00039980640000000003,-0.0020951898505551262,1.9990320000000001,-1.0408340855860843e-16
2025-02-25,-0.00929867700412732,0.0003992192000000001,-0.00969789620412732,1.9960960000000005,2.220446049250313e-16
2025-02-26,-0.006075578301316074,0.00039972020000000007,-0.006475298501316075,1.9986010000000003,1.6306400674181987e-16
2025-02-27,-0.005423576881165241,0.0003996111999999999,-0.005823188081165241,1.9980559999999996,-1.3877787807814457e-16
2025-02-28,-0.0031775190433220996,0.0003994375999999999,-0.0035769566433220996,1.9971879999999997,-7.806255641895632e-17
2025-03-03,-0.0012641762131471483,0.0003995534,-0.0016637296131471481,1.997767,4.5102810375396984e-17
2025-03-04,-0.002590632684651942,0.0003997778000000001,-0.0029904104846519425,1.9988890000000004,6.591949208711867e-17
2025-03-05,0.018638912344666077,0.0003995506,0.018239361744666078,1.9977530000000001,-5.898059818321144e-17
2025-03-06,-0.015002819193109671,0.000399132,-0.015401951193109671,1.99566,1.1102230246251565e-16
2025-03-07,-0.009552125307351516,0.00039932340000000007,-0.009951448707351516,1.9966170000000003,-2.2551405187698492e-17
2025-03-10,0.002530772335066446,0.00039945320000000004,0.002131319135066446,1.9972660000000002,2.42861286636753e-17
2025-03-11,-0.022295177151600547,0.00039920579999999997,-0.022694382951600547,1.9960289999999998,1.0408340855860843e-16
2025-03-12,0.002093043366206977,0.000399564,0.0016934793662069768,1.99782,6.938893903907228e-17
2025-03-13,0.0016018356792069622,0.00039969880000000004,0.0012021368792069621,1.9984940000000002,3.469446951953614e-17
2025-03-14,0.003864852048074834,0.00039933999999999993,0.003465512048074834,1.9966999999999997,-1.8561541192951836e-16
2025-03-17,0.0033256262269593323,0.00039965,0.0029259762269593322,1.9982499999999999,-4.85722573273506e-17
2025-03-18,-0.000974101670108847,0.0003994374,-0.0013735390701088471,1.997187,-1.2836953722228372e-16
2025-03-19,0.0062519048365193225,0.00039945219999999997,0.005852452636519323,1.997261,-5.551115123125783e-17
2025-03-21,0.008416148293846144,0.0003994154,0.008016732893846143,1.997077,-1.491862189340054e-16
2025-03-24,0.0022318170654412575,0.00039969399999999997,0.0018321230654412576,1.9984699999999997,6.591949208711867e-17
2025-03-25,-0.0017842123281858289,0.0003994801999999999,-0.002183692528185829,1.9974009999999995,1.1796119636642288e-16
2025-03-26,0.0032282712972751446,0.00039971759999999994,0.002828553697275145,1.9985879999999998,-6.938893903907228e-17
2025-03-27,-0.005755041824211405,0.00039974540000000004,-0.006154787224211405,1.9987270000000001,2.7755575615628914e-17
2025-03-28,0.008341491052872744,0.00039965860000000004,0.007941832452872744,1.998293,-1.249000902703301e-16
2025-03-31,0.0061678282198287665,0.00039972880000000013,0.005768099419828766,1.9986440000000005,1.942890293094024e-16
2025-04-01,-0.008774484915531145,0.0003998831999999999,-0.009174368115531144,1.9994159999999996,-1.3183898417423734e-16
2025-04-02,0.008050958458492774,0.00039952959999999996,0.0076514288584927734,1.9976479999999999,-7.45931094670027e-17
2025-04-03,0.0012602346308583138,0.00039908459999999995,0.0008611500308583138,1.9954229999999997,1.491862189340054e-16
2025-04-04,-0.0042282907534527256,0.0003999286000000001,-0.004628219353452726,1.9996430000000005,1.3183898417423734e-16
2025-04-07,-0.017301512876206522,0.00039932599999999987,-0.01770083887620652,1.9966299999999995,1.6653345369377348e-16
2025-04-08,0.0038912467079541425,0.00039950259999999997,0.0034917441079541423,1.9975129999999999,1.0408340855860843e-16
2025-04-09,-0.0014358572502009212,0.00039955819999999985,-0.001835415450200921,1.9977909999999992,1.7867651802561113e-16
2025-04-10,-0.010336336124545993,0.00039976199999999996,-0.010736098124545993,1.9988099999999998,-1.5612511283791264e-17
2025-04-11,0.011117045118588928,0.00039971900000000004,0.010717326118588928,1.9985950000000001,-3.122502256758253e-17
2025-04-14,-0.0032983778478454296,0.0003992096,-0.0036975874478454296,1.996048,-6.245004513516506e-17
2025-04-15,0.0011963240008145478,0.00039935459999999997,0.0007969694008145478,1.996773,-1.7694179454963432e-16
2025-04-16,0.008399062903435438,0.00039986000000000004,0.007999202903435438,1.9993,-1.1102230246251565e-16
2025-04-17,0.0033044209947184033,0.0003992742000000001,0.002905146794718403,1.9963710000000003,2.5326962749261384e-16
2025-04-18,-0.012404273279450711,0.00039972939999999995,-0.012804002679450711,1.9986469999999998,1.0408340855860843e-17
2025-04-21,-0.00436758807226764,0.0003997364,-0.00476732447226764,1.998682,1.6653345369377348e-16
2025-04-22,0.005967326335539584,0.00039937960000000004,0.005567946735539584,1.9968980000000003,8.326672684688674e-17
2025-04-23,0.00883930470496334,0.00039936800000000004,0.00843993670496334,1.9968400000000002,7.112366251504909e-17
2025-04-24,0.008843490790050349,0.0003995466,0.008443944190050349,1.9977330000000002,-2.42861286636753e-17
2025-04-25,-0.00412476954019664,0.0003996490000000001,-0.0045244185401966406,1.9982450000000003,-1.3877787807814457e-17
2025-04-28,0.009939389220783397,0.0003999326,0.009539456620783397,1.9996630000000002,-6.938893903907228e-17
2025-04-30,0.006506249650813869,0.000399447,0.0061068026508138695,1.9972349999999999,1.1102230246251565e-16
2025-05-01,-0.00441487802470637,0.00039911279999999997,-0.004813990824706371,1.995564,8.500145032286355e-17
2025-05-02,0.0009345049531387256,0.00039925960000000005,0.0005352453531387255,1.9962980000000001,1.214306433183765e-17
2025-05-07,0.00903365671759596,0.00039948720000000014,0.00863416951759596,1.9974360000000007,-1.5612511283791264e-16
2025-05-08,0.00952561412741,0.000399723,0.00912589112741,1.998615,5.551115123125783e-17
2025-05-09,0.0026306410886105646,0.0003995528,0.0022310882886105647,1.997764,-1.942890293094024e-16
2025-05-12,-0.008168880400560963,0.0003998068,-0.008568687200560962,1.999034,-1.942890293094024e-16
2025-05-13,0.002906866299445987,0.0003999371999999999,0.002506929099445987,1.9996859999999996,-7.28583859910259e-17
2025-05-14,0.00044446441306920844,0.0003997238,4.4740613069208445e-05,1.998619,-1.8041124150158794e-16
2025-05-15,0.003701336502583821,0.00039985100000000006,0.0033014855025838208,1.9992550000000002,-1.214306433183765e-17
2025-05-16,0.0010043928396465615,0.0003996816,0.0006047112396465615,1.9984080000000002,-1.1275702593849246e-16
2025-05-19,0.019415592489261696,0.0003999236,0.019015668889261695,1.999618,1.3183898417423734e-16
2025-05-20,-0.00013469653460779392,0.00039988559999999993,-0.0005345821346077939,1.9994279999999998,-2.0469737016526324e-16
2025-05-21,0.00740537206041643,0.00039980340000000004,0.00700556866041643,1.999017,-1.734723475976807e-17
2025-05-22,0.005931522362523853,0.0003996058,0.005531916562523853,1.9980289999999998,3.8163916471489756e-17
2025-05-23,0.00260690348531547,0.00039990500000000004,0.00220699848531547,1.9995250000000002,2.7755575615628914e-17
2025-05-26,-0.00480354320583697,0.0003996447999999999,-0.00520318800583697,1.9982239999999996,-3.7816971776294395e-16
2025-05-27,-0.002554347912296665,0.0003991902000000001,-0.0029535381122966654,1.9959510000000003,-2.3592239273284576e-16
2025-05-28,-0.0013898593110689098,0.000399939,-0.0017897983110689098,1.999695,2.7755575615628914e-17
2025-05-29,0.00173376646052741,0.00039941940000000006,0.00133434706052741,1.9970970000000003,-3.2439329000766293e-16
2025-05-30,-0.008934535052003974,0.00039978220000000007,-0.009334317252003975,1.9989110000000003,-1.0408340855860843e-16
2025-06-02,0.0023150461687687024,0.0003999038,0.0019151423687687025,1.999519,-1.7694179454963432e-16
2025-06-03,-0.003201749502620492,0.0003998078,-0.003601557302620492,1.999039,1.700029006457271e-16
2025-06-04,-0.012540350843631686,0.00039988420000000005,-0.012940235043631686,1.9994210000000001,-8.673617379884035e-17
2025-06-05,-0.00019397261656844733,0.00039961220000000005,-0.0005935848165684474,1.9980610000000003,-1.5785983631388945e-16
2025-06-06,-0.0022483274737219467,0.0003998021999999999,-0.0026481296737219467,1.9990109999999994,-2.498001805406602e-16
2025-06-09,0.0017853010252607473,0.00039946019999999993,0.0013858408252607473,1.9973009999999998,-2.445960101127298e-16
2025-06-10,0.009627992731310035,0.000399908,0.009228084731310036,1.9995399999999999,1.0234868508263162e-16
2025-06-11,0.007449506812537068,0.00039956200000000006,0.007049944812537068,1.9978100000000003,-1.1102230246251565e-16
2025-06-12,0.0037800828897273176,0.000399819,0.0033802638897273175,1.9990949999999998,1.457167719820518e-16
2025-06-13,0.005026413198845639,0.0003997752000000001,0.004626637998845639,1.9988760000000005,-4.5102810375396984e-17
2025-06-16,-0.004296073165798482,0.0003997054000000001,-0.004695778565798482,1.9985270000000006,-8.326672684688674e-17
2025-06-17,-0.008369781870163918,0.0003994098,-0.008769191670163918,1.9970489999999999,2.0122792321330962e-16
2025-06-18,-0.008487923567873397,0.00039939960000000003,-0.008887323167873397,1.996998,-5.551115123125783e-17
2025-06-19,-0.001297188680244656,0.00039910619999999994,-0.001696294880244656,1.9955309999999997,-2.7755575615628914e-17
2025-06-20,-0.0021496192434350783,0.0003994668,-0.0025490860434350783,1.997334,8.673617379884035e-17
2025-06-23,-0.0005361229038523115,0.00039974379999999993,-0.0009358667038523113,1.9987189999999997,-1.214306433183765e-16
2025-06-24,-0.0023707247402899763,0.00039987059999999997,-0.002770595340289976,1.999353,9.020562075079397e-17
2025-06-25,-0.0008246012492165629,0.0003995542,-0.0012241554492165628,1.997771,-1.0408340855860843e-16
2025-06-26,-0.004422658999883282,0.0003993948000000001,-0.004822053799883283,1.9969740000000002,-1.3530843112619095e-16
2025-06-27,0.0012643782075846058,0.00039874400000000003,0.0008656342075846058,1.9937200000000002,1.3877787807814457e-17
2025-06-30,-0.00015665446112888003,0.00039970939999999996,-0.00055636386112888,1.9985469999999999,-1.0755285551056204e-16
2025-07-01,0.00836202835976587,0.0003995602000000001,0.007962468159765871,1.9978010000000004,-2.220446049250313e-16
2025-07-02,-0.0012509374133874976,0.0003996214,-0.0016505588133874974,1.9981069999999999,-5.551115123125783e-17
2025-07-03,0.005573471623857364,0.0003998014,0.005173670223857364,1.999007,2.0816681711721685e-16
2025-07-04,0.0023839258538668603,0.000399665,0.0019842608538668603,1.9983250000000001,1.0408340855860843e-16
2025-07-07,0.008319083410950303,0.00039978019999999993,0.007919303210950303,1.9989009999999996,1.8041124150158794e-16
2025-07-08,0.00852203093429253,0.0003993578000000001,0.00812267313429253,1.9967890000000004,3.8163916471489756e-17
2025-07-09,0.0014909344270385054,0.00039970999999999995,0.0010912244270385055,1.9985499999999998,2.42861286636753e-17
2025-07-10,-0.003491085573356408,0.0003996262,-0.0038907117733564082,1.998131,1.249000902703301e-16
2025-07-11,0.00045601998846462504,0.00039965820000000007,5.636178846462497e-05,1.9982910000000003,-1.6653345369377348e-16
2025-07-14,-0.00036294865028165235,0.00039943460000000004,-0.0007623832502816523,1.9971730000000003,-4.163336342344337e-17
2025-07-15,0.003946559713355386,0.0003994214,0.003547138313355386,1.997107,1.0581813203458523e-16
2025-07-16,0.0022113506755013198,0.000399818,0.0018115326755013196,1.99909,-1.491862189340054e-16
2025-07-17,-0.004890143245277369,0.0003995768,-0.005289720045277369,1.997884,2.949029909160572e-17
2025-07-18,0.003948469199134533,0.0003999348,0.003548534399134533,1.9996740000000002,-1.3183898417423734e-16
2025-07-22,-0.001011753969549737,0.00039941840000000004,-0.001411172369549737,1.997092,8.673617379884035e-18
2025-07-23,0.0038616416432174167,0.00039952319999999995,0.003462118443217417,1.9976159999999996,1.1102230246251565e-16
